Ra,Rh,La,Lh,Ma,Mh,Ia,Ih,Oa,Oh,Qa,Qh
0.5163336396217346,0.5300735235214233,0.6705014705657959,0.730823814868927,0.5298051238059998,0.5448119640350342,0.5972245335578918,0.6376914381980896,0.5322471857070923,0.5544851422309875,0.5278494358062744,0.533669114112854
0.5731391906738281,0.5154563188552856,0.6603844165802002,0.6962843537330627,0.5495292544364929,0.5319238901138306,0.5512323975563049,0.6456549167633057,0.5118280649185181,0.5114984512329102,0.5333698391914368,0.5261058211326599
0.5038829445838928,0.504706859588623,0.5620904564857483,0.686124861240387,0.527681291103363,0.5363596677780151,0.5600699186325073,0.58510822057724,0.5092519521713257,0.5049850344657898,0.5192131400108337,0.6267902255058289
0.5290131568908691,0.5061362981796265,0.6743831634521484,0.6884734034538269,0.5430391430854797,0.5452398657798767,0.5786817669868469,0.6374683976173401,0.5116792917251587,0.5203585624694824,0.5218122601509094,0.5406853556632996
0.5135706663131714,0.5264437794685364,0.6623680591583252,0.6691074371337891,0.5308957099914551,0.56697678565979,0.5378206968307495,0.6828152537345886,0.5290877223014832,0.5001153945922852,0.5079302787780762,0.5528010129928589
0.5090956091880798,0.5220044851303101,0.7162564396858215,0.666580319404602,0.5370023846626282,0.5392608642578125,0.5362725853919983,0.6172953844070435,0.5288693904876709,0.5234119892120361,0.5126391649246216,0.578877866268158
0.4961296617984772,0.5270020365715027,0.5472508072853088,0.5322728753089905,0.5147850513458252,0.5198422074317932,0.5196408629417419,0.6650227308273315,0.511006772518158,0.5114853382110596,0.5438064336776733,0.5497198104858398
0.516119122505188,0.5196018815040588,0.5162001252174377,0.6667224168777466,0.5204355716705322,0.5156289935112,0.516209602355957,0.747435986995697,0.4985907971858978,0.5113235712051392,0.5153585076332092,0.5326921939849854
0.5297603607177734,0.5238859057426453,0.6728643178939819,0.5957145094871521,0.5089648365974426,0.5586552023887634,0.5139315128326416,0.6407576203346252,0.5174745917320251,0.5044026970863342,0.5136345624923706,0.6294655203819275
0.5310741662979126,0.5377742052078247,0.5896684527397156,0.6208391785621643,0.5346418619155884,0.5478481650352478,0.5549992918968201,0.6363869905471802,0.5309095978736877,0.5314288139343262,0.5260629653930664,0.5623904466629028
0.49861007928848267,0.5275634527206421,0.6754987835884094,0.5913999676704407,0.5292408466339111,0.4976256191730499,0.49818867444992065,0.6190303564071655,0.5099778771400452,0.5146983861923218,0.5508705973625183,0.566916823387146
0.5171707272529602,0.5121065378189087,0.652021050453186,0.6109566688537598,0.5194279551506042,0.49881041049957275,0.5060033202171326,0.6153399348258972,0.5014304518699646,0.5155432224273682,0.5237529873847961,0.5288397073745728
0.5726713538169861,0.5324645042419434,0.6176987290382385,0.5622053146362305,0.5240420699119568,0.5461249351501465,0.5924588441848755,0.6061302423477173,0.515104353427887,0.5032931566238403,0.5254266262054443,0.5824438333511353
0.5111296772956848,0.5116426944732666,0.5283178687095642,0.6615241765975952,0.5138713121414185,0.5921725034713745,0.5405174493789673,0.6118329763412476,0.5039794445037842,0.5153594613075256,0.508456289768219,0.5112454295158386
0.505075991153717,0.5250319838523865,0.6474495530128479,0.5029639005661011,0.5087801814079285,0.5369439721107483,0.5531224012374878,0.6333650350570679,0.510386049747467,0.5005162954330444,0.4915750026702881,0.612295389175415
0.5169755220413208,0.5151202082633972,0.5389729142189026,0.5242466926574707,0.5266556739807129,0.523227870464325,0.5207833647727966,0.5805085897445679,0.5080925822257996,0.4960770010948181,0.5173976421356201,0.5264245271682739
0.5065953731536865,0.5230122804641724,0.6686894297599792,0.6006553173065186,0.5050510764122009,0.5291715860366821,0.4907316565513611,0.6495604515075684,0.5092856884002686,0.47866180539131165,0.5042648315429688,0.5645971298217773
0.506831169128418,0.5165818333625793,0.6774788498878479,0.5735042095184326,0.5180846452713013,0.5974428653717041,0.5383246541023254,0.6600823998451233,0.517813503742218,0.48472481966018677,0.5136817693710327,0.5799459218978882
0.49618133902549744,0.517608106136322,0.6577211618423462,0.5500127673149109,0.5323315858840942,0.5039538145065308,0.4993760585784912,0.6131131052970886,0.5078551769256592,0.5339011549949646,0.5050822496414185,0.5550614595413208
0.5098997354507446,0.5129906535148621,0.5398558974266052,0.6374735236167908,0.5002726316452026,0.5269550681114197,0.5229600667953491,0.6159361004829407,0.5090652704238892,0.5193031430244446,0.49893495440483093,0.5374611020088196
0.5323576331138611,0.5189905762672424,0.572138249874115,0.6122247576713562,0.5283263325691223,0.5328420996665955,0.5192479491233826,0.7445662617683411,0.5196877717971802,0.4969507157802582,0.5202207565307617,0.5538026094436646
0.5542681813240051,0.51736980676651,0.5834017395973206,0.5464472770690918,0.5120749473571777,0.5325887203216553,0.5587416887283325,0.5829421281814575,0.5094528198242188,0.5358986258506775,0.49934667348861694,0.5447742938995361
